,site,plot,tag,species,dbh,high.rep,molecular,longitude,latitude,time.point,days_elapsed,years_elapsed,litterMass,dowelMass,mass.loss.litter,percent.loss.litter,mass.loss.dowel,percent.loss.dowel,k_litter,VWC,pH,WHC,SIR,soil.N,soil.C,soil.CN,litter.d15N,litter.d13C,litter.N,litter.C,litter.CN,lignin.N
256,GRSM,22,831,ACRU,35.3,TRUE,TRUE,-83.50814254,35.6887509,2,626,1.715068493,2.148547467,1.879836925,2.912202533,57.54488037,0.280163075,12.97051274,0.4995268,23.72222222,4.59,0.508910385,6.072461282,0.398439388,9.265192127,23.25370534,-6.6,-29.1,0.4,48.6,121.5,31
257,GRSM,22,833,ACRU,35.3,TRUE,TRUE,-83.50814254,35.6887509,2,626,1.715068493,1.6988,1.3567,3.353986585,66.37894811,0.7223,34.74266474,0.635553493,23.72222222,4.59,0.508910385,6.072461282,0.398439388,9.265192127,23.25370534,-6.6,-29.1,0.4,48.6,121.5,31
258,GRSM,22,834,ACRU,35.3,TRUE,TRUE,-83.50814254,35.6887509,2,626,1.715068493,1.8459,1.6401,3.167069512,63.17751394,0.5469,25.00685871,0.58251988,23.72222222,4.59,0.508910385,6.072461282,0.398439388,9.265192127,23.25370534,-6.6,-29.1,0.4,48.6,121.5,31
259,GRSM,22,837,ACRU,35.3,TRUE,TRUE,-83.50814254,35.6887509,1,290,0.794520548,3.069938544,1.984066929,1.943030969,38.76007951,0.049933071,2.454919905,0.617190977,23.72222222,4.59,0.508910385,6.072461282,0.398439388,9.265192127,23.25370534,-6.6,-29.1,0.4,48.6,121.5,31
260,GRSM,22,839,ACRU,35.3,TRUE,TRUE,-83.50814254,35.6887509,2,626,1.715068493,1.8966,1.926,3.020808537,61.43090439,0.288,13.00813008,0.555499017,23.72222222,4.59,0.508910385,6.072461282,0.398439388,9.265192127,23.25370534,-6.6,-29.1,0.4,48.6,121.5,31
261,GRSM,22,840,ACRU,35.3,TRUE,TRUE,-83.50814254,35.6887509,2,626,1.715068493,1.4104,1.6566,3.510990244,71.34143138,0.5664,25.47908232,0.728669271,23.72222222,4.59,0.508910385,6.072461282,0.398439388,9.265192127,23.25370534,-6.6,-29.1,0.4,48.6,121.5,31
262,GRSM,22,842,ACRU,35.3,TRUE,TRUE,-83.50814254,35.6887509,1,290,0.794520548,3.030802166,2.113533875,1.914478321,38.71324035,0.046466125,2.151209501,0.616228693,23.72222222,4.59,0.508910385,6.072461282,0.398439388,9.265192127,23.25370534,-6.6,-29.1,0.4,48.6,121.5,31
263,GRSM,22,843,ACRU,35.3,TRUE,TRUE,-83.50814254,35.6887509,1,290,0.794520548,2.976112696,1.6994099,1.949259255,39.57587923,0.0645901,3.661570304,0.63407021,23.72222222,4.59,0.508910385,6.072461282,0.398439388,9.265192127,23.25370534,-6.6,-29.1,0.4,48.6,121.5,31
264,GRSM,23,845,LITU,36.1,FALSE,FALSE,-83.50905789,35.68892025,1,290,0.794520548,2.266256864,0.903543219,2.680297353,54.18514051,1.310456781,59.1895565,0.982431111,13.72222222,5.07,0.537634043,9.516213525,0.622928599,10.48889108,16.83803104,-5,-30.1,0.6,47.7,79.5,NA
265,GRSM,23,846,LITU,36.1,FALSE,FALSE,-83.50905789,35.68892025,2,626,1.715068493,0.7751,0.9088,4.231291566,84.51779111,1.2332,57.57236228,1.087699204,13.72222222,5.07,0.537634043,9.516213525,0.622928599,10.48889108,16.83803104,-5,-30.1,0.6,47.7,79.5,NA
266,GRSM,24,847,LITU,60.6,FALSE,FALSE,-83.50928458,35.68923148,1,290,0.794520548,2.287287441,NA,2.440385286,51.61916713,NA,NA,0.913842276,20.56666667,5.36,0.520859331,8.509512485,0.649815577,9.253324392,14.23992394,-5,-30.1,0.6,47.4,79,NA
267,GRSM,24,849,LITU,60.6,FALSE,FALSE,-83.50928458,35.68923148,2,626,1.715068493,2.2936,1.0358,2.475712121,51.90920741,1.1332,52.24527432,0.426851436,20.56666667,5.36,0.520859331,8.509512485,0.649815577,9.253324392,14.23992394,-5,-30.1,0.6,47.4,79,NA
268,GRSM,25,850,ACRU,65.7,TRUE,TRUE,-83.50946643,35.68925861,1,290,0.794520548,2.38548026,1.210359664,2.780705499,53.82511641,0.922640336,43.25552442,0.972579228,18.1,4.89,0.508834275,9.241226244,0.889556757,12.62973109,14.19777996,-3.7,-28.6,1,49.1,49.1,12.4
269,GRSM,25,851,ACRU,65.7,TRUE,TRUE,-83.50946643,35.68925861,2,626,1.715068493,2.429,0.5742,3.067321981,55.8068103,1.6578,74.27419355,0.476132289,18.1,4.89,0.508834275,9.241226244,0.889556757,12.62973109,14.19777996,-3.7,-28.6,1,49.1,49.1,12.4
270,GRSM,25,852,ACRU,65.7,TRUE,TRUE,-83.50946643,35.68925861,1,290,0.794520548,2.573895073,2.052857486,2.65921019,50.81514811,0.269142514,11.59097822,0.893097731,18.1,4.89,0.508834275,9.241226244,0.889556757,12.62973109,14.19777996,-3.7,-28.6,1,49.1,49.1,12.4
271,GRSM,25,855,ACRU,65.7,TRUE,TRUE,-83.50946643,35.68925861,2,626,1.715068493,1.5534,1.5856,3.617247059,69.95733837,0.7364,31.71403962,0.701168359,18.1,4.89,0.508834275,9.241226244,0.889556757,12.62973109,14.19777996,-3.7,-28.6,1,49.1,49.1,12.4
272,GRSM,25,856,ACRU,65.7,TRUE,TRUE,-83.50946643,35.68925861,2,626,1.715068493,1.9607,0.7493,3.294711765,62.69179109,1.3927,65.01867414,0.574878968,18.1,4.89,0.508834275,9.241226244,0.889556757,12.62973109,14.19777996,-3.7,-28.6,1,49.1,49.1,12.4
273,GRSM,25,857,ACRU,65.7,TRUE,TRUE,-83.50946643,35.68925861,2,626,1.715068493,1.8018,1.362,3.480379567,65.88908087,0.951,41.1154345,0.627119353,18.1,4.89,0.508834275,9.241226244,0.889556757,12.62973109,14.19777996,-3.7,-28.6,1,49.1,49.1,12.4
274,GRSM,25,860,ACRU,65.7,TRUE,TRUE,-83.50946643,35.68925861,2,626,1.715068493,1.855626001,1.137559221,3.408708365,64.75098518,0.905440779,44.31917664,0.607983069,18.1,4.89,0.508834275,9.241226244,0.889556757,12.62973109,14.19777996,-3.7,-28.6,1,49.1,49.1,12.4
275,GRSM,25,861,ACRU,65.7,TRUE,TRUE,-83.50946643,35.68925861,2,626,1.715068493,2.038,1.3456,3.44047678,62.79987884,0.9674,41.82447038,0.576570657,18.1,4.89,0.508834275,9.241226244,0.889556757,12.62973109,14.19777996,-3.7,-28.6,1,49.1,49.1,12.4
276,GRSM,25,863,ACRU,65.7,TRUE,TRUE,-83.50946643,35.68925861,1,290,0.794520548,2.514777369,1.151436225,2.691560092,51.69776474,1.017563775,46.91395918,0.915888644,18.1,4.89,0.508834275,9.241226244,0.889556757,12.62973109,14.19777996,-3.7,-28.6,1,49.1,49.1,12.4
277,GRSM,25,864,ACRU,65.7,TRUE,TRUE,-83.50946643,35.68925861,1,290,0.794520548,2.108737609,0.920218409,3.204671059,60.31290381,1.212781591,56.85802116,1.163146865,18.1,4.89,0.508834275,9.241226244,0.889556757,12.62973109,14.19777996,-3.7,-28.6,1,49.1,49.1,12.4
278,GRSM,25,866,ACRU,65.7,TRUE,TRUE,-83.50946643,35.68925861,1,290,0.794520548,2.360000303,1.51069815,2.801724155,54.27883991,0.80230185,34.68663423,0.985007846,18.1,4.89,0.508834275,9.241226244,0.889556757,12.62973109,14.19777996,-3.7,-28.6,1,49.1,49.1,12.4
279,GRSM,25,867,ACRU,65.7,TRUE,TRUE,-83.50946643,35.68925861,1,290,0.794520548,2.51764373,1.911341674,2.733306735,52.0535616,0.410658326,17.68554376,0.925194026,18.1,4.89,0.508834275,9.241226244,0.889556757,12.62973109,14.19777996,-3.7,-28.6,1,49.1,49.1,12.4
280,GRSM,26,868,LITU,68.9,FALSE,TRUE,-83.50995476,35.68907608,2,626,1.715068493,1.588022873,1.239781272,2.69732624,62.94297545,0.857218728,40.87833706,0.578817849,48.66666667,5.3,0.548742132,7.739086537,0.675100591,8.600843807,12.74009225,-3.4,-30,0.6,47.5,79.16666667,NA
281,GRSM,26,870,LITU,68.9,FALSE,TRUE,-83.50995476,35.68907608,1,290,0.794520548,1.826237076,0.921129816,2.572650498,58.4841157,1.337870184,59.22400104,1.106445994,48.66666667,5.3,0.548742132,7.739086537,0.675100591,8.600843807,12.74009225,-3.4,-30,0.6,47.5,79.16666667,NA
282,GRSM,27,872,LITU,60.3,FALSE,TRUE,-83.51028303,35.68881052,1,290,0.794520548,3.413322925,1.968734894,1.470053313,30.10321633,0.245265106,11.07791807,0.450775694,12.48888889,4.77,0.436736963,8.847455652,0.53892773,8.42835533,15.63911978,-5.2,-30.7,0.7,47.8,68.28571429,NA
283,GRSM,27,873,LITU,60.3,FALSE,TRUE,-83.51028303,35.68881052,2,626,1.715068493,2.540186436,1.718761935,2.26507594,47.13740401,0.549238065,24.21684591,0.371690209,12.48888889,4.77,0.436736963,8.847455652,0.53892773,8.42835533,15.63911978,-5.2,-30.7,0.7,47.8,68.28571429,NA
284,GRSM,28,874,QUMO4,78.2,FALSE,FALSE,-83.51051746,35.68888161,2,626,1.715068493,2.3022,1.8541,1.786666873,43.69589249,0.3689,16.59469186,0.33491531,9.222222222,4.65,0.485864106,13.20730583,0.541752207,8.84352583,16.32393134,-3.9,-29.4,0.5,49.9,99.8,50
285,GRSM,28,876,QUMO4,78.2,FALSE,FALSE,-83.51051746,35.68888161,1,290,0.794520548,3.476246835,2.332823653,1.02871911,22.835225,0.088176347,3.642145669,0.326268611,9.222222222,4.65,0.485864106,13.20730583,0.541752207,8.84352583,16.32393134,-3.9,-29.4,0.5,49.9,99.8,50
286,GRSM,29,878,LITU,57.3,FALSE,FALSE,-83.510654,35.6888085,2,626,1.715068493,2.0614,1.566,2.94685,58.83991414,0.729,31.76470588,0.517589351,10.84444444,4.8,0.434599395,6.327481029,0.336085679,6.006633233,17.87232722,-5.5,-29.6,0.7,48.3,69,NA
287,GRSM,29,879,LITU,57.3,FALSE,FALSE,-83.510654,35.6888085,1,290,0.794520548,1.451167735,1.990429577,3.557082265,71.02445495,0.142570423,6.684032981,1.559076085,10.84444444,4.8,0.434599395,6.327481029,0.336085679,6.006633233,17.87232722,-5.5,-29.6,0.7,48.3,69,NA
288,GRSM,30,880,QUMO4,46.2,FALSE,FALSE,-83.51085352,35.68899802,1,290,0.794520548,3.159144097,2.191078327,1.213236142,27.74772723,0.013921673,0.631368399,0.409059782,10.93333333,4.55,0.536067276,11.6413868,0.47588581,10.65929177,22.39884345,-3.7,-30.4,0.5,50.2,100.4,50
289,GRSM,30,882,QUMO4,46.2,FALSE,FALSE,-83.51085352,35.68899802,2,626,1.715068493,2.695,1.7277,1.657392216,38.08002895,0.3693,17.61087268,0.279480048,10.93333333,4.55,0.536067276,11.6413868,0.47588581,10.65929177,22.39884345,-3.7,-30.4,0.5,50.2,100.4,50
290,GRSM,31,883,ACRU,45.4,FALSE,FALSE,-83.51080735,35.6891169,1,290,0.794520548,2.588948056,2.233506519,2.449349697,48.61462774,0.142493481,5.997200374,0.838010599,14.2,4.54,0.433652164,8.478368808,0.487246571,8.435764272,17.31313214,-3.5,-31.7,0.8,48.2,60.25,15.5
291,GRSM,31,884,ACRU,45.4,FALSE,FALSE,-83.51080735,35.6891169,2,626,1.715068493,2.4381,1.4198,2.745495506,52.96507998,0.7672,35.08001829,0.439795777,14.2,4.54,0.433652164,8.478368808,0.487246571,8.435764272,17.31313214,-3.5,-31.7,0.8,48.2,60.25,15.5
292,GRSM,32,886,ACRU,44.2,FALSE,FALSE,-83.51056275,35.68960756,2,626,1.715068493,2.9411,1.4485,2.4504,45.44931837,0.9725,40.16935151,0.353361968,10.13333333,4.55,0.487864167,8.490662745,0.672107554,16.83493206,25.0479733,-4.6,-28.8,0.9,49.1,54.55555556,13.77777778
293,GRSM,32,888,ACRU,44.2,FALSE,FALSE,-83.51056275,35.68960756,1,290,0.794520548,2.193103363,1.668394366,2.803896637,56.11159969,0.689605634,29.24536191,1.036499475,10.13333333,4.55,0.487864167,8.490662745,0.672107554,16.83493206,25.0479733,-4.6,-28.8,0.9,49.1,54.55555556,13.77777778
294,GRSM,33,889,QUMO4,51.1,FALSE,FALSE,-83.50984938,35.68990449,2,626,1.715068493,1.9166,1.6541,2.406975931,55.67095315,0.6049,26.7773351,0.474342594,17.14444444,5.01,0.488584032,6.879620131,0.29779044,8.126767775,27.29022389,-4.9,-30.1,0.6,49.9,83.16666667,41.66666667
295,GRSM,33,890,QUMO4,51.1,FALSE,FALSE,-83.50984938,35.68990449,1,290,0.794520548,3.494683941,1.964689784,0.972479382,21.76950588,0.114310216,5.498326909,0.309004801,17.14444444,5.01,0.488584032,6.879620131,0.29779044,8.126767775,27.29022389,-4.9,-30.1,0.6,49.9,83.16666667,41.66666667
296,GRSM,34,892,QUMO4,55.9,FALSE,FALSE,-83.50991311,35.69015843,1,290,0.794520548,3.379416633,2.593660004,0.984350531,22.55735685,0.088339996,3.29381044,0.321744494,15.18888889,4.85,0.572700832,9.136217358,0.54662572,13.65822585,24.98643102,-2.8,-30.7,0.6,49.3,82.16666667,41.66666667
297,GRSM,34,894,QUMO4,55.9,FALSE,FALSE,-83.50991311,35.69015843,2,626,1.715068493,1.881,1.7961,2.707125373,59.00286398,0.4269,19.20377868,0.519902254,15.18888889,4.85,0.572700832,9.136217358,0.54662572,13.65822585,24.98643102,-2.8,-30.7,0.6,49.3,82.16666667,41.66666667
298,GRSM,35,896,LITU,87.5,FALSE,FALSE,-83.5098748,35.68948629,1,290,0.794520548,4.809221766,1.49526427,0.112134166,2.278521772,0.70073573,31.90964163,0.029009712,13.52222222,5.35,0.556622379,9.179286601,0.638713675,9.759258321,15.27955122,-4.1,-29.8,0.7,47.2,67.42857143,NA
299,GRSM,35,897,LITU,87.5,FALSE,FALSE,-83.5098748,35.68948629,2,626,1.715068493,2.9368,0.944,2.166081356,42.44820141,0.991,51.21447028,0.322135705,13.52222222,5.35,0.556622379,9.179286601,0.638713675,9.759258321,15.27955122,-4.1,-29.8,0.7,47.2,67.42857143,NA
300,GRSM,36,898,LITU,53.5,FALSE,FALSE,-83.50974386,35.68936965,1,290,0.794520548,2.165092981,1.886676995,2.324088161,51.77087062,0.282323005,13.01627502,0.917795022,16.16666667,4.72,0.606154986,10.63693965,0.912959645,13.52294553,14.81220512,-4.7,-29.8,0.7,48.1,68.71428571,NA
301,GRSM,36,900,LITU,53.5,FALSE,FALSE,-83.50974386,35.68936965,2,626,1.715068493,1.746,0.9804,2.7517866,61.18090619,1.1706,54.42119944,0.551731873,16.16666667,4.72,0.606154986,10.63693965,0.912959645,13.52294553,14.81220512,-4.7,-29.8,0.7,48.1,68.71428571,NA
302,HARV,1,565,ACRU,28.8,FALSE,TRUE,-72.171021,42.536636,1,340,0.931506849,5.167629091,2.534604837,-0.330023457,-6.822041359,-0.347604837,-15.89413978,-0.070846606,47.9,4.83,0.778257075,13.1150136,1.672597547,34.12449708,20.40209681,-4.5,-29.7,0.8,48.6,60.75,19.875
303,HARV,1,567,ACRU,28.8,FALSE,TRUE,-72.171021,42.536636,2,622,1.704109589,2.482942525,1.648844341,2.436043391,49.52328453,0.484155659,22.69834314,0.401181966,47.9,4.83,0.778257075,13.1150136,1.672597547,34.12449708,20.40209681,-4.5,-29.7,0.8,48.6,60.75,19.875
304,HARV,2,568,PIST,73.8,FALSE,FALSE,-72.170662,42.536884,1,340,0.931506849,3.650087457,1.659867525,1.247134765,25.4661665,0.455132475,21.51926596,0.315528568,30.43333333,4.37,0.665495176,8.215450112,1.590673597,41.63463643,26.17421732,-3.2,-28.4,0.4,51,127.5,76
305,HARV,2,569,PIST,73.8,FALSE,FALSE,-72.170662,42.536884,2,622,1.704109589,1.8738,0.2953,3.133311111,62.5772235,1.7837,85.7960558,0.576776679,30.43333333,4.37,0.665495176,8.215450112,1.590673597,41.63463643,26.17421732,-3.2,-28.4,0.4,51,127.5,76
306,HARV,3,571,QURU,49.8,FALSE,TRUE,-72.17054,42.537174,1,340,0.931506849,2.804406473,2.155462968,1.933741675,40.81218262,0.157537032,6.810939541,0.56301728,29.08888889,4.27,0.62135901,6.914517951,0.532927763,15.33087315,28.76726305,-4,-29.8,0.7,49.5,70.71428571,39.28571429
307,HARV,3,572,QURU,49.8,FALSE,TRUE,-72.17054,42.537174,2,622,1.704109589,2.127554141,1.238540898,2.749112526,56.37277907,0.912459102,42.42022789,0.486757954,29.08888889,4.27,0.62135901,6.914517951,0.532927763,15.33087315,28.76726305,-4,-29.8,0.7,49.5,70.71428571,39.28571429
308,HARV,5,574,ACRU,26.5,FALSE,FALSE,-72.170799,42.53804,1,340,0.931506849,2.511603312,1.996905507,2.666297241,51.49379008,0.037094493,1.823721374,0.776675295,62,4.48,0.620554289,7.251314318,0.503877261,13.57712564,26.94530333,-5.6,-29.5,0.4,48.5,121.25,39.75
309,HARV,5,575,ACRU,26.5,FALSE,FALSE,-72.170799,42.53804,2,622,1.704109589,2.0499,1.4902,3.091536464,60.12981947,0.4358,22.62720665,0.539602325,62,4.48,0.620554289,7.251314318,0.503877261,13.57712564,26.94530333,-5.6,-29.5,0.4,48.5,121.25,39.75
310,HARV,6,578,QURU,21.7,FALSE,FALSE,-72.171196,42.538509,1,340,0.931506849,2.981814091,2.233264889,2.076041137,41.045879,0.331735111,12.93314273,0.567264379,32.24444444,4.48,0.634138857,7.371051115,1.331070148,36.02909373,27.06776482,-3,-29.2,0.7,49,70,39.28571429
311,HARV,6,579,QURU,21.7,FALSE,FALSE,-72.171196,42.538509,2,622,1.704109589,0.9838,0.2069,4.108076676,80.67902931,2.0611,90.87742504,0.964714433,32.24444444,4.48,0.634138857,7.371051115,1.331070148,36.02909373,27.06776482,-3,-29.2,0.7,49,70,39.28571429
312,HARV,7,580,PIST,42.4,FALSE,FALSE,-72.171036,42.539524,1,340,0.931506849,4.084006829,2.20235812,0.960081568,19.03379744,0.33564188,13.22466038,0.226663251,32.3,4.14,0.761092147,14.0276323,0.776921184,21.05723509,27.10343794,-0.2,-29.1,0.4,53.1,132.75,76
313,HARV,7,581,PIST,42.4,FALSE,FALSE,-72.171036,42.539524,2,622,1.704109589,2.941,0.8867,2.013392265,40.63853158,1.1923,57.34968735,0.306039502,32.3,4.14,0.761092147,14.0276323,0.776921184,21.05723509,27.10343794,-0.2,-29.1,0.4,53.1,132.75,76
314,HARV,8,583,ACRU,26.8,FALSE,FALSE,-72.170692,42.539921,1,340,0.931506849,2.721824367,1.691085087,2.461859843,47.49247337,0.423914913,20.0432583,0.691582314,23.21111111,4.46,0.749505192,13.1085981,1.675923148,45.01036253,26.85705641,-5.9,-29.7,0.5,48.4,96.8,31.8
315,HARV,8,585,ACRU,26.8,FALSE,FALSE,-72.170692,42.539921,2,622,1.704109589,2.2081,0.628,3.113110526,58.50380305,1.424,69.3957115,0.516145445,23.21111111,4.46,0.749505192,13.1085981,1.675923148,45.01036253,26.85705641,-5.9,-29.7,0.5,48.4,96.8,31.8
316,HARV,9,586,PIST,41.6,FALSE,TRUE,-72.170898,42.540878,2,622,1.704109589,2.669611208,1.092004999,2.325426575,46.55473444,1.085995001,49.86202942,0.367647793,15.4,4.78,0.529264452,5.836917864,0.397558401,11.11765512,27.96483507,-1.4,-29.1,0.4,52.9,132.25,76
317,HARV,9,587,PIST,41.6,FALSE,TRUE,-72.170898,42.540878,1,340,0.931506849,3.97875014,2.743237778,1.11822719,21.93902617,-0.367237778,-15.45613543,0.26589171,15.4,4.78,0.529264452,5.836917864,0.397558401,11.11765512,27.96483507,-1.4,-29.1,0.4,52.9,132.25,76
318,HARV,10,589,QURU,41.5,FALSE,FALSE,-72.170967,42.540401,1,340,0.931506849,3.302359211,2.083925487,1.520204169,31.5227411,0.031074513,1.469244115,0.406511754,20.68888889,4.46,0.57382626,6.587374637,0.829057989,22.58512895,27.24191702,-4.5,-30.3,0.6,49.4,82.33333333,45.83333333
319,HARV,10,591,QURU,41.5,FALSE,FALSE,-72.170967,42.540401,2,622,1.704109589,1.4235,1.1748,3.348697183,70.17097271,1.0752,47.78666667,0.70986526,20.68888889,4.46,0.57382626,6.587374637,0.829057989,22.58512895,27.24191702,-4.5,-30.3,0.6,49.4,82.33333333,45.83333333
320,HARV,11,592,PIST,79.6,FALSE,FALSE,-72.170952,42.541584,2,622,1.704109589,2.7648,0.2627,2.353238147,45.97930065,1.8703,87.68401313,0.361363433,13.13333333,4.69,0.594927964,8.008292423,0.635350419,17.93710396,28.23182834,-0.6,-28.9,0.4,52.4,131,76
321,HARV,11,594,PIST,79.6,FALSE,FALSE,-72.170952,42.541584,1,340,0.931506849,3.489767528,1.588385749,1.657153453,32.19698648,0.625614251,28.25719291,0.417134394,13.13333333,4.69,0.594927964,8.008292423,0.635350419,17.93710396,28.23182834,-0.6,-28.9,0.4,52.4,131,76
322,HARV,12,595,ACRU,32.6,FALSE,TRUE,-72.171684,42.541607,2,622,1.704109589,1.741037297,1.822499634,3.200208994,64.76521925,0.562500366,23.58492099,0.612129941,18.72222222,4.58,0.611685659,7.717543396,0.729533776,15.52575719,21.28175241,-5.6,-30.3,0.5,47.2,94.4,31.8
323,HARV,12,597,ACRU,32.6,FALSE,TRUE,-72.171684,42.541607,1,340,0.931506849,2.213357489,1.9690864,2.570915508,53.73680619,0.4699136,19.26665027,0.827501689,18.72222222,4.58,0.611685659,7.717543396,0.729533776,15.52575719,21.28175241,-5.6,-30.3,0.5,47.2,94.4,31.8
324,HARV,13,598,QURU,59.4,FALSE,TRUE,-72.172249,42.541656,2,622,1.704109589,1.550332071,1.395219481,3.614523421,69.98305038,0.836780519,37.49016664,0.706179922,20.66666667,4.81,0.540236179,8.001985082,0.578497244,13.01930213,22.50538317,-3.9,-29.7,0.8,49.3,61.625,34.375
325,HARV,13,600,QURU,59.4,FALSE,TRUE,-72.172249,42.541656,1,340,0.931506849,3.386078754,1.9542052,1.747331651,34.03841721,0.3947948,16.8069306,0.446693111,20.66666667,4.81,0.540236179,8.001985082,0.578497244,13.01930213,22.50538317,-3.9,-29.7,0.8,49.3,61.625,34.375
326,HARV,15,601,ACRU,30,FALSE,TRUE,-72.174629,42.542515,2,622,1.704109589,2.257767333,0.857050255,2.517086468,52.71546675,1.536949745,64.20007289,0.439518058,25.52222222,4.24,0.670939178,10.20029519,0.833780438,19.72802128,23.66093083,-5.8,-29.9,0.6,48.9,81.5,26.5
327,HARV,15,602,ACRU,30,FALSE,TRUE,-72.174629,42.542515,1,340,0.931506849,3.076777986,1.561617287,1.805678154,36.9829877,0.823382713,34.52338419,0.495718802,25.52222222,4.24,0.670939178,10.20029519,0.833780438,19.72802128,23.66093083,-5.8,-29.9,0.6,48.9,81.5,26.5
328,HARV,16,604,PIST,99.6,FALSE,FALSE,-72.175072,42.542713,2,622,1.704109589,3.1096,1.395,1.719566667,35.60793788,0.684,32.9004329,0.258304878,14.7,4.34,0.676031957,7.842290051,1.150380893,35.41208522,30.78292193,-2.4,-29.6,0.5,51.8,103.6,60.8
329,HARV,16,605,PIST,99.6,FALSE,FALSE,-72.175072,42.542713,1,340,0.931506849,4.01012181,1.67735209,0.829211524,17.13482967,0.44664791,21.028621,0.201775599,14.7,4.34,0.676031957,7.842290051,1.150380893,35.41208522,30.78292193,-2.4,-29.6,0.5,51.8,103.6,60.8
330,HARV,17,608,PIST,76.5,FALSE,FALSE,-72.175529,42.543041,2,622,1.704109589,1.8925,1.0242,3.067266082,61.84295854,1.3968,57.69516729,0.565374362,13.31111111,4.14,0.707081782,10.87725708,1.180941005,34.91655063,29.56671882,-3.3,-29.5,0.5,52.4,104.8,60.8
331,HARV,17,609,PIST,76.5,FALSE,FALSE,-72.175529,42.543041,1,340,0.931506849,3.877105043,1.487197396,1.199737062,23.63156146,0.510802604,25.56569592,0.289424263,13.31111111,4.14,0.707081782,10.87725708,1.180941005,34.91655063,29.56671882,-3.3,-29.5,0.5,52.4,104.8,60.8
332,HARV,19,611,ACRU,56.5,FALSE,FALSE,-72.176102,42.543907,2,622,1.704109589,1.7607,0.5717,2.912595129,62.32422838,1.6423,74.17795845,0.572822879,23.92222222,4.36,0.6528334,10.19854568,1.162341986,26.10801978,22.46156474,-4.9,-29,0.7,47.9,68.42857143,22.71428571
333,HARV,19,612,ACRU,56.5,FALSE,FALSE,-72.176102,42.543907,1,340,0.931506849,2.566045041,2.087160722,2.064957824,44.58986281,0.315839278,13.1435405,0.633819953,23.92222222,4.36,0.6528334,10.19854568,1.162341986,26.10801978,22.46156474,-4.9,-29,0.7,47.9,68.42857143,22.71428571
334,HARV,24,613,ACRU,30.2,FALSE,FALSE,-72.177643,42.543083,1,340,0.931506849,2.812840749,2.091762031,2.299194134,44.97610417,0.437237969,17.28896676,0.641329289,15.6,4.32,0.702458887,11.42441209,0.723054545,17.77728739,24.58637114,-6.6,-29.6,0.6,48.7,81.16666667,26.5
335,HARV,24,615,ACRU,30.2,FALSE,FALSE,-72.177643,42.543083,2,622,1.704109589,2.4538,1.0614,2.615095349,51.59103057,0.9906,48.2748538,0.42572677,15.6,4.32,0.702458887,11.42441209,0.723054545,17.77728739,24.58637114,-6.6,-29.6,0.6,48.7,81.16666667,26.5
336,HARV,25,616,QURU,43.6,FALSE,FALSE,-72.17746,42.542763,1,340,0.931506849,2.805235969,1.945665303,2.039007274,42.09134785,0.196334697,9.165952251,0.586472746,20.28888889,4.87,0.54867445,6.049401872,0.4430979,10.91258938,24.62794196,-3.9,-29.4,1.1,49.5,45,25
337,HARV,25,617,QURU,43.6,FALSE,FALSE,-72.17746,42.542763,2,622,1.704109589,2.0433,1.3539,2.707078378,56.98658428,1.0311,43.2327044,0.495072694,20.28888889,4.87,0.54867445,6.049401872,0.4430979,10.91258938,24.62794196,-3.9,-29.4,1.1,49.5,45,25
338,HARV,27,619,QURU,35.5,FALSE,FALSE,-72.178078,42.541801,2,622,1.704109589,1.3409,0.1475,3.607225,72.90084628,2.0035,93.14272431,0.76618763,24.45555556,4.19,0.638509962,11.21743672,0.832733531,24.0638671,28.89743982,-3.1,-30,1,50.1,50.1,27.5
339,HARV,27,620,QURU,35.5,FALSE,FALSE,-72.178078,42.541801,1,340,0.931506849,3.487580247,1.969026772,1.683669753,32.55827417,-0.025026772,-1.287385409,0.422869979,24.45555556,4.19,0.638509962,11.21743672,0.832733531,24.0638671,28.89743982,-3.1,-30,1,50.1,50.1,27.5
340,HARV,28,622,PIST,42,FALSE,TRUE,-72.178543,42.541161,2,622,1.704109589,2.976133915,2.086602551,2.030048421,40.55082865,0.487397449,18.93540982,0.305173156,24.9,4.09,0.618099555,8.581623983,1.145058064,35.84377929,31.30302331,-1.3,-29.1,0.5,53.4,106.8,60.8
341,HARV,28,624,PIST,42,FALSE,TRUE,-72.178543,42.541161,1,340,0.931506849,4.22557733,1.944407434,0.746587912,15.01534795,0.341592566,14.94280691,0.174662709,24.9,4.09,0.618099555,8.581623983,1.145058064,35.84377929,31.30302331,-1.3,-29.1,0.5,53.4,106.8,60.8
342,HARV,29,625,ACRU,32.2,FALSE,FALSE,-72.179253,42.541321,1,340,0.931506849,3.055744933,1.934200856,2.168249978,41.50559132,0.270799144,12.28114034,0.575668354,21.87777778,4.4,0.64721481,9.360896994,0.822372395,25.44371359,30.9394062,-5.3,-29.7,0.6,48.6,81,26.5
343,HARV,29,626,ACRU,32.2,FALSE,FALSE,-72.179253,42.541321,2,622,1.704109589,2.288,0.5613,2.677801527,53.92486011,1.6527,74.64769648,0.454722309,21.87777778,4.4,0.64721481,9.360896994,0.822372395,25.44371359,30.9394062,-5.3,-29.7,0.6,48.6,81,26.5
