,H2OSOI,SOILLIQ,SOILICE,TSOI,W_SCALAR,AGNPP,PRECIP,RAIN,SNOW,TBOT,GPP,AR,NPP,LITFALL
35,0.45120806,9.02416,0.0,7.865143,0.7822149,0.0,14.1025,14.1025,0.0,6.3730774,0.0041052722,0.1470039,-0.14289863,1.3000166
36,0.47707093,9.069017,0.43319213,8.14093,0.8279867,0.0,2.761,2.761,0.0,6.771759,0.0068504973,0.15015186,-0.14330137,1.3000584
37,0.47740555,9.17022,0.34652624,6.367096,0.85122305,0.0,20.831,20.831,0.0,5.088043,0.007647689,0.13639387,-0.12874618,1.2994144
38,0.49330112,9.866022,0.0,7.000885,0.8864208,0.0,0.251,0.251,0.0,6.1270447,0.009326098,0.14111981,-0.13179371,1.2993432
39,0.4193306,8.386612,0.0,7.842499,0.80157626,0.0,0.0,0.0,0.0,6.18692,0.0069635976,0.14425795,-0.13729435,1.2992721
40,0.44750896,8.950179,0.0,11.947479,0.81125265,0.0,13.803499,13.803499,0.0,10.60025,0.0077576595,0.17248113,-0.16472347,1.299238
41,0.40832385,8.166477,0.0,13.153778,0.7717027,0.0,0.0,0.0,0.0,12.227478,0.007564665,0.1833773,-0.17581263,1.2993066
42,0.4130538,8.261076,0.0,15.718201,0.7520455,0.0,19.828001,19.828001,0.0,14.985992,0.006773515,0.19920349,-0.19242997,1.2995466
43,0.4298106,8.596212,0.0,10.932404,0.75797075,0.0,1.004,1.004,0.0,9.321442,0.0072247516,0.16198887,-0.15476412,1.2996051
44,0.36096257,7.2192507,0.0,6.927185,0.6671194,0.0,0.0,0.0,0.0,4.5071716,0.0069398284,0.13314362,-0.12620379,1.301251
45,0.33639112,6.630739,0.08902506,5.702606,0.6048588,0.0,0.0,0.0,0.0,3.8735657,0.0073827594,0.13117929,-0.12379653,1.2997941
46,0.33985078,6.7912273,0.005307775,6.8513184,0.61492693,0.0,2.7605,2.6042776,0.15622239,5.33902,0.0070569664,0.13843888,-0.13138191,1.3000879
47,0.37234288,3.9552763,3.2017806,5.6063538,0.2577643,0.0,0.0,0.0,0.0,4.34787,0.008753467,0.13859332,-0.12983985,1.3008711
48,0.3931,5.266814,2.379785,8.372101,0.4167628,0.0,2.267,2.267,0.0,8.3526,0.009795155,0.16024666,-0.1504515,1.2995385
49,0.55197847,11.03957,0.0,8.04776,0.96761924,0.0,22.366,21.80671,0.55929077,7.054901,0.012030168,0.14735134,-0.13532117,1.2985591
50,0.44490147,8.889992,0.0073700105,5.641815,0.8462531,0.0,0.0,0.0,0.0,3.7207947,0.007760681,0.12880479,-0.12104411,1.2985351
51,0.3987888,7.0190043,0.87736,7.557953,0.6437746,0.0,0.0,0.0,0.0,5.8385315,0.008112216,0.14175214,-0.13363992,1.298814
52,0.37483647,7.4943724,0.002161111,12.950989,0.72167367,0.0,0.75549996,0.75549996,0.0,11.9123535,0.010751804,0.17622343,-0.16547163,1.2990655
53,0.36341017,7.2682037,0.0,19.4794,0.6987064,0.0,0.0,0.0,0.0,18.44693,0.006776996,0.22370246,-0.21692547,1.298999
54,0.33307558,6.6615114,0.0,18.78299,0.63488686,0.0,0.0,0.0,0.0,16.982391,0.007144139,0.2232104,-0.21606626,1.2989727
55,0.30489334,6.097867,0.0,18.960236,0.57000214,0.0,0.0,0.0,0.0,17.391418,0.0065655466,0.22315606,-0.21659052,1.2994491
56,0.34487003,6.897401,0.0,17.69046,0.628746,0.0,4.785,4.785,0.0,16.293945,0.011467183,0.21281528,-0.2013481,1.2985747
57,0.34890282,6.978056,0.0,14.597443,0.6506177,0.0,0.75299996,0.75299996,0.0,12.941132,0.013019638,0.18630499,-0.17328535,1.298661
58,0.34937233,6.9874463,0.0,16.306183,0.6674728,0.0,0.0,0.0,0.0,14.889496,0.013287256,0.20051348,-0.18722622,1.2987678
59,0.32900634,6.580127,0.0,18.135773,0.62332904,0.0,0.0,0.0,0.0,16.134674,0.0063336706,0.21206506,-0.20573139,1.2992103
60,0.3157493,6.314986,0.0,16.605927,0.5939225,0.0,0.75299996,0.75299996,0.0,15.213776,0.0076358197,0.1998511,-0.19221528,1.2992982
61,0.38673073,7.7346144,0.0,12.2881775,0.6955701,0.0,10.542,10.542,0.0,10.760651,0.007933369,0.16744831,-0.15951495,1.2989987
62,0.37157223,7.431444,0.0,13.321136,0.6802377,0.0,0.502,0.502,0.0,11.800751,0.009990678,0.1740845,-0.16409382,1.2990987
63,0.3162225,6.3244495,0.0,15.212341,0.5724734,0.0,0.0,0.0,0.0,13.436676,0.0076554534,0.1889574,-0.18130194,1.2996557
64,0.28244728,5.6489453,0.0,16.73288,0.48690557,0.0,0.0,0.0,0.0,15.566803,0.008852736,0.19992037,-0.19106764,1.3016715
65,0.25662082,5.1324162,0.0,18.697357,0.41442698,0.0,0.0,0.0,0.0,16.932709,0.009040634,0.21150145,-0.20246081,1.3013128
66,0.25218108,5.043621,0.0,18.101898,0.4119113,0.0,1.0080001,1.0080001,0.0,16.112274,0.009560012,0.20860109,-0.19904107,1.3008913
67,0.32363564,6.4727125,0.0,12.944794,0.5620916,0.0,12.843999,12.843999,0.0,11.319,0.009277927,0.17005864,-0.16078071,1.2996056
68,0.3890309,7.7806177,0.0,13.097015,0.6924536,0.0,1.5109999,1.5109999,0.0,11.641266,0.014623143,0.1710047,-0.15638155,1.2979097
69,0.32689,6.5378,0.0,16.033783,0.59125555,0.0,0.0,0.0,0.0,13.990875,0.008163011,0.18846948,-0.18030648,1.2982763
70,0.29240668,5.848133,0.0,17.443146,0.51459324,0.0,0.0,0.0,0.0,16.054657,0.010500114,0.20297077,-0.19247065,1.2987188
71,0.3407274,6.8145475,0.0,15.084259,0.5755798,0.0,5.2885,5.2885,0.0,12.8819275,0.009336198,0.18528149,-0.17594528,1.2980967
72,0.29719907,5.297165,0.59313077,13.7638855,0.40985402,0.0,0.0,0.0,0.0,11.626984,0.010387061,0.17859954,-0.16821247,1.2980549
73,0.26723045,5.344609,0.0,15.686493,0.41665253,0.0,0.0,0.0,0.0,14.040558,0.009866731,0.18903747,-0.17917074,1.298577
74,0.29983318,5.996663,0.0,19.048157,0.4315762,0.0,8.311001,8.311001,0.0,18.584625,0.013326041,0.21741468,-0.20408863,1.2991261
75,0.41510022,8.302005,0.0,18.372284,0.6964818,0.0,46.930496,46.930496,0.0,17.608826,0.017806614,0.20955744,-0.19175082,1.2967825
76,0.5024695,10.049389,0.0,17.776001,0.8892565,0.0,9.0345,9.0345,0.0,16.731232,0.009107393,0.2018344,-0.192727,1.2967354
77,0.5444089,10.888178,0.0,16.677124,0.93144226,0.0,36.514496,36.514496,0.0,17.241547,0.0064308792,0.19631842,-0.18988754,1.2966292
78,0.5342353,10.684706,0.0,12.747589,0.9443257,0.0,0.0,0.0,0.0,12.884186,0.012498734,0.16905235,-0.15655361,1.2964913
79,0.44076964,8.815393,0.0,13.440704,0.8366485,0.0,0.0,0.0,0.0,12.097382,0.010472475,0.16897362,-0.15850115,1.2964202
80,0.3872802,7.7456036,0.0,15.273224,0.7452248,0.0,1.7624999,1.7624999,0.0,13.904816,0.011096967,0.18091193,-0.16981496,1.2963493
81,0.38044742,7.6089487,0.0,17.842255,0.72984505,0.0,1.2595,1.2595,0.0,17.394775,0.012716502,0.20129268,-0.18857618,1.2962782
82,0.46932495,9.386499,0.0,17.617157,0.8361449,0.0,33.916,33.916,0.0,17.082,0.012648663,0.1989651,-0.18631645,1.2962077
83,0.49647322,9.929464,0.0,17.002838,0.89045274,0.0,0.251,0.251,0.0,15.745819,0.011342984,0.19053997,-0.17919698,1.2961364
84,0.47161525,9.432305,0.0,19.214294,0.8370453,0.0,15.059,15.059,0.0,18.101746,0.010376804,0.20833455,-0.19795775,1.2960653
85,0.39385158,7.877031,0.0,19.439087,0.7413378,0.0,0.0,0.0,0.0,17.937225,0.011246382,0.2092863,-0.19803992,1.2963741
86,0.34373146,6.87463,0.0,20.59259,0.6456467,0.0,0.502,0.502,0.0,19.086456,0.011555053,0.21999234,-0.2084373,1.2973454
87,0.33990848,6.79817,0.0,21.13388,0.62240744,0.0,1.757,1.757,0.0,20.07785,0.010122905,0.22521591,-0.215093,1.2983471
88,0.31174153,6.234831,0.0,20.104462,0.55323005,9.868709,0.0,0.0,0.0,17.999298,0.18396069,0.22542292,-0.041462228,1.3008065
89,0.2855168,5.7103357,0.0,20.55368,0.47415933,15.892092,5.0195,5.0195,0.0,19.212433,0.6253859,0.32868713,0.29669875,1.3036333
90,0.4860388,9.720776,0.0,20.138916,0.8842946,15.340677,11.811501,11.811501,0.0,18.617828,0.8023763,0.5437801,0.25859618,1.2969073
91,0.4231372,8.462744,0.0,14.159515,0.8006238,15.12254,0.0,0.0,0.0,11.78183,1.1088147,0.44155014,0.6672646,1.2969489
92,0.35679388,7.1358776,0.0,13.444611,0.68325216,29.959473,0.0,0.0,0.0,11.158051,1.8214123,0.5365374,1.2848749,1.2975116
93,0.323003,6.4600596,0.0,15.970428,0.609749,28.873516,0.0,0.0,0.0,13.757843,2.7547119,0.80336034,1.9513515,1.2984521
94,0.2906681,5.813362,0.0,17.77884,0.53083587,27.787666,0.0,0.0,0.0,15.854767,3.3177989,1.0749332,2.2428656,1.2994038
95,0.35479432,7.0958867,0.0,18.245087,0.61630845,26.701933,23.922,23.922,0.0,17.82254,3.300996,1.4173543,1.8836417,1.2973772
96,0.42034134,8.406827,0.0,20.660278,0.73562604,25.616346,0.75549996,0.75549996,0.0,20.500336,5.0055504,1.8610566,3.1444938,1.2962561
97,0.34278837,6.8557673,0.0,20.153778,0.6325672,24.530884,0.0,0.0,0.0,18.929413,5.0084,1.9313195,3.0770805,1.2964503
98,0.39621276,7.9242554,0.0,18.312286,0.7353557,23.445532,6.7770004,6.7770004,0.0,17.235138,5.3729963,2.0379155,3.3350809,1.2959335
99,0.408459,8.16918,0.0,17.380035,0.76891524,22.360312,3.0115004,3.0115004,0.0,15.912903,5.380048,2.1475558,3.232492,1.2966812
100,0.43323785,8.664757,0.0,17.8013,0.7690606,21.2752,32.124,32.124,0.0,16.91681,5.6010776,2.224382,3.3766956,1.2985972
101,0.4420692,8.841384,0.0,17.739105,0.77029496,20.190197,0.50400007,0.50400007,0.0,17.653473,5.847734,2.4149055,3.4328284,1.296129
102,0.3951847,7.903694,0.0,19.71222,0.74713707,19.105333,0.25200003,0.25200003,0.0,19.835236,6.2021523,2.5275538,3.6745985,1.2983742
103,0.36256838,7.2513676,0.0,20.499664,0.69059867,18.020569,0.0,0.0,0.0,20.712921,6.3951373,2.8683455,3.5267918,1.3003169
104,0.49308556,9.8617115,0.0,18.224487,0.88569814,16.935919,18.112,18.112,0.0,17.648956,5.7197227,2.6569629,3.0627599,1.2966998
105,0.48314458,9.662891,0.0,18.210785,0.901474,15.851415,3.0119998,3.0119998,0.0,18.054047,6.300602,2.7231345,3.5774674,1.2959973
106,0.46240956,9.24819,0.0,18.40561,0.8574015,14.76703,39.2855,39.2855,0.0,18.256287,4.224883,2.8171616,1.4077215,1.2961948
107,0.5051552,10.103104,0.0,17.90329,0.89441884,13.682764,1.0075,1.0075,0.0,17.11319,6.887645,2.9945087,3.893136,1.2960746
108,0.49295074,9.8590145,0.0,17.81845,0.8718642,12.598616,11.8359995,11.8359995,0.0,16.81546,7.1844606,2.9321494,4.252311,1.2962946
109,0.43637353,8.72747,0.0,15.172882,0.8188673,11.514588,0.0,0.0,0.0,14.273865,6.9293633,2.4506106,4.4787526,1.2966872
110,0.3881693,7.763386,0.0,16.080261,0.7444092,10.4306755,0.0,0.0,0.0,15.902252,6.7589035,2.5396905,4.219213,1.2969388
111,0.36546648,7.3093295,0.0,17.158447,0.7012621,9.346884,0.0,0.0,0.0,16.901337,7.1851807,2.7615232,4.4236574,1.2979001
112,0.3484063,6.968127,0.0,16.602173,0.6664814,8.263208,0.0,0.0,0.0,16.186066,7.13426,2.6622686,4.4719915,1.2979646
113,0.33367765,6.6735525,0.0,17.77951,0.63509554,7.179653,0.0,0.0,0.0,17.98877,7.093018,2.8276944,4.2653236,1.2989862
114,0.44267893,8.853579,0.0,19.753204,0.787502,6.096215,54.207504,54.207504,0.0,21.049103,8.360175,3.481837,4.878338,1.299068
115,0.46487728,9.297545,0.0,20.372894,0.8140538,5.012896,0.0,0.0,0.0,20.522705,7.5197687,3.287549,4.2322197,1.2989321
116,0.5118278,10.236557,0.0,18.928375,0.92440796,3.9296987,4.2815,4.2815,0.0,18.239502,7.750132,3.3266954,4.4234366,1.2976524
117,0.4416452,8.832904,0.0,18.024872,0.84265774,2.8466225,0.0,0.0,0.0,18.159851,7.560941,2.9905834,4.570358,1.2982645
118,0.4038676,8.077352,0.0,19.528992,0.77710974,1.8746037,0.0,0.0,0.0,19.940704,7.4624205,3.1834812,4.2789392,1.2987199
119,0.38168293,7.6336584,0.0,21.16272,0.735568,1.3049234,0.0,0.0,0.0,22.060211,7.639742,3.4926357,4.147106,1.2998308
120,0.45816392,9.163279,0.0,21.845123,0.8522192,0.771806,8.542,8.542,0.0,22.161835,8.527545,3.9563117,4.5712333,1.2990496
121,0.46761775,9.352355,0.0,21.18283,0.87500626,0.23944262,6.2959995,6.2959995,0.0,21.437408,8.789157,3.6616087,5.127548,1.2981765
122,0.44854432,8.970886,0.0,22.055817,0.8509041,0.0,0.502,0.502,0.0,22.418304,8.320698,3.7884212,4.5322766,1.2984276
123,0.42781422,8.556284,0.0,23.292847,0.8193623,0.0,0.75299996,0.75299996,0.0,24.001099,8.386178,3.7965193,4.5896587,1.2990634
124,0.40888932,8.177786,0.0,24.425049,0.7808516,0.0,9.788,9.788,0.0,24.895477,6.725559,3.7673903,2.958169,1.2993875
125,0.456082,9.121639,0.0,23.979156,0.840571,0.0,0.0,0.0,0.0,24.737518,7.771075,3.742464,4.0286107,1.3001149
