,H2OSOI,SOILLIQ,SOILICE,TSOI,W_SCALAR,AGNPP,PRECIP,RAIN,SNOW,TBOT,GPP,AR,NPP,LITFALL
35,0.12284692,2.4569383,0.0,14.061523,0.67043126,2.579872,1.405,1.405,0.0,15.6006775,6.7269588,3.596784,3.1301746,1.9396824
36,0.12140974,2.4281948,0.0,15.239899,0.66360104,2.5715375,0.5016,0.5016,0.0,15.879303,6.453565,3.6922889,2.7612762,1.9409169
37,0.15127078,3.0254157,0.0,15.410736,0.7680395,2.5621915,6.4124002,6.4124002,0.0,15.938324,5.555561,3.6673014,1.8882596,1.9394429
38,0.172649,3.4529796,0.0,16.00064,0.83423793,2.5507288,11.7864,11.7864,0.0,16.141632,6.6772285,3.7646055,2.912623,1.9400434
39,0.16481873,3.2963746,0.0,14.845795,0.82606727,2.542397,2.8209999,2.8209999,0.0,14.503326,6.0826025,3.4368076,2.6457949,1.940447
40,0.15631497,3.1262996,0.0,14.996918,0.80637324,2.5326803,0.0,0.0,0.0,15.249847,6.740527,3.6346598,3.1058674,1.9420762
41,0.14756699,2.9513397,0.0,16.19336,0.7814146,2.5252166,0.0,0.0,0.0,17.63263,7.0119166,3.8222437,3.189673,1.9435555
42,0.14546919,2.9093838,0.0,17.9693,0.7743482,2.5185776,0.4982,0.4982,0.0,19.971924,7.402261,4.2064877,3.1957731,1.9452349
43,0.14521047,2.9042096,0.0,18.956268,0.77069247,2.5130236,1.0042,1.0042,0.0,20.88852,7.04548,4.3612995,2.6841803,1.9450378
44,0.16523147,3.304629,0.0,18.187347,0.82015306,2.5044234,5.8114,5.8114,0.0,18.187225,5.6211066,4.040508,1.5805988,1.9454803
45,0.16188623,3.2377243,0.0,15.329742,0.80894935,2.4932394,5.5992002,5.5992002,0.0,13.986664,6.112242,3.5260916,2.5861506,1.9475574
46,0.15237026,3.0474052,0.0,15.294617,0.7850297,2.4850605,1.2002001,1.2002001,0.0,15.294434,7.3183756,3.6097999,3.7085757,1.9499042
