,H2OSOI,SOILLIQ,SOILICE,TSOI,W_SCALAR,AGNPP,PRECIP,RAIN,SNOW,TBOT,GPP,AR,NPP,LITFALL
33,0.6494211,0.9176574,11.068891,-1.8380432,0.0,0.0,0.0,0.0,0.0,-2.1296387,0.009483175,0.07297815,-0.06349497,0.95908165
34,0.6491227,1.0577574,10.934946,-2.0958557,0.0047727935,0.0,0.9158,0.9158,0.0,-0.766449,0.010195853,0.07348699,-0.06329114,0.9590291
35,0.64691484,1.616257,10.382311,-1.3446655,0.053880773,0.0,9.408199,3.5490222,5.8591776,-0.8831177,0.007510907,0.07530752,-0.06779661,0.9589765
36,0.6459079,1.9900929,10.021036,-1.3223877,0.1124688,0.0,0.202,0.10020001,0.101799995,-2.353485,0.0069543226,0.07224719,-0.06529287,0.95892406
37,0.64925945,1.8513308,10.209747,-1.6474609,0.09504809,0.0,1.5711999,0.0,1.5711999,-6.515259,0.006442272,0.06485396,-0.058411688,0.9588716
38,0.65031576,1.4387434,10.607463,-2.2123413,0.04500023,0.0,4.0321994,0.033943392,3.9982562,-5.699341,0.004770661,0.06610728,-0.06133662,0.95881915
39,0.6492293,1.6822827,10.364212,-2.2980347,0.08680089,0.0,5.4505997,2.5374324,2.9131675,-4.7703857,0.007282315,0.06750066,-0.06021834,0.9587665
40,0.64836496,1.2668334,10.729327,-4.1450806,0.03144119,0.0,0.0,0.0,0.0,-8.121521,0.009148728,0.0589839,-0.04983517,0.958714
41,0.64542663,1.0219704,10.899977,-3.75766,0.007796987,0.0,1.1784,0.0,1.1784,-5.1589966,0.009136274,0.06526093,-0.056124657,0.95866156
42,0.64300954,0.9796151,10.894487,-3.2680664,0.0079063885,0.0,1.6025999,0.1955455,1.4070544,-2.9917297,0.009276787,0.06952382,-0.060247034,0.9586091
43,0.64174664,0.9736635,10.876783,-4.1180725,0.008880193,0.0,5.1059995,4.642661,0.46333855,-3.015503,0.00849673,0.068535924,-0.060039192,0.95855653
44,0.64132243,1.0114572,10.834348,-2.8381653,0.011749878,0.0,0.491,0.0,0.491,-4.796631,0.009144855,0.06668331,-0.057538453,0.9585041
45,0.6408309,1.0393898,10.799719,-2.9024963,0.01724086,0.0,0.60080004,0.60080004,0.0,-7.162018,0.008642336,0.061764628,-0.05312229,0.9584516
46,0.63913774,1.014735,10.791274,-4.180908,0.011565515,0.0,0.0,0.0,0.0,-7.103363,0.007472921,0.059605755,-0.052132834,0.95839924
47,0.6384975,1.0622394,10.7359705,-2.7299194,0.0097627295,0.0,0.20040002,0.20040002,0.0,-2.6924133,0.008950743,0.06775357,-0.058802824,0.95834666
48,0.63733894,1.2984873,10.498083,-2.5558167,0.010102475,0.0,0.0,0.0,0.0,-2.248169,0.012632508,0.06863242,-0.05599991,0.95829415
49,0.63595015,1.6542537,10.146376,-2.6965332,0.056351066,0.0,9.9524,6.431695,3.5207055,-4.506958,0.007370941,0.06517992,-0.05780898,0.9582418
50,0.6372363,1.2366427,10.552913,-4.5795593,0.008297942,0.0,1.4837999,0.0,1.4837999,-6.2850647,0.008324586,0.062175475,-0.05385089,0.95818925
51,0.63615143,1.2029421,10.56392,-3.9201965,0.008284322,0.0,0.50100005,0.4968768,0.00412323,-5.8601074,0.010439228,0.061766773,-0.051327545,0.95813674
52,0.6349319,1.3969204,10.363675,-2.2947083,0.030993197,0.0,0.8012,0.8012,0.0,-1.9777832,0.0127831325,0.06702429,-0.054241158,0.95808434
53,0.6356886,2.288655,9.559832,-1.4611206,0.15487154,0.0,2.429,0.7761099,1.65289,-1.6703186,0.010508556,0.071176976,-0.06066842,0.95803195
54,0.640102,2.1517768,9.766292,-0.9604492,0.12336484,0.0,7.3024006,1.1155257,6.186875,1.0209045,0.013523871,0.07389422,-0.06037035,0.9579794
55,0.64145267,2.3415875,9.617006,-0.7447815,0.121627495,0.0,7.5903997,7.5903997,0.0,-0.35998535,0.011464344,0.07304086,-0.061576515,0.95792687
56,0.6376358,3.2084434,8.752098,-0.9512634,0.21362713,0.0,2.5198,0.69530016,1.8244997,-1.683136,0.010038959,0.07211408,-0.062075123,0.95787454
57,0.6401843,1.9928716,9.913516,-2.6402893,0.08464611,0.0,2.6012,2.585002,0.016198091,-4.417755,0.012808945,0.06569086,-0.052881915,0.957822
58,0.64153224,2.0371058,9.8976755,-3.8931885,0.117847346,0.0,3.2422,1.4661533,1.7760468,-4.258789,0.006958334,0.064894825,-0.05793649,0.9577695
